3368194188.632000	0.472073	0.289670	0.298641	0.000000
3368194189.132000	0.472073	0.290268	0.298641	0.000000
3368194189.632000	0.472073	0.289670	0.299239	0.000000
3368194190.194000	0.472073	0.290268	0.299837	0.000000
